1849 50
230_0_61_62_55_56	428	-0.033712 0.218415 -0.030710 -0.184976 0.149815 0.048514 -0.028782 -0.137920 -0.110018 -0.094658 -0.050942 -0.020272 0.084634 -0.148820 0.029351 -0.130615 -0.027286 0.130997 0.226227 0.250654 0.003447 -0.048770 0.215817 -0.045291 0.017873 -0.396319 0.007828 -0.024504 -0.031376 0.344905 0.086193 -0.025257 -0.156268 0.061896 -0.293052 -0.154226 0.045604 -0.095722 0.119679 0.268225 0.010670 0.035734 -0.012396 -0.224210 -0.029080 -0.010116 -0.042985 0.215137 -0.023249 -0.009492 
230_0_150_151_57_58	429	-0.030551 0.052824 -0.005420 -0.221517 0.129194 0.084335 -0.013750 -0.034345 -0.075814 -0.116305 0.006837 0.035124 0.044708 -0.134371 0.070743 -0.070058 0.073754 0.096494 0.178859 0.235419 -0.053115 -0.080400 0.240211 -0.055173 0.031099 -0.391395 0.010410 -0.024719 0.006467 0.422992 0.055595 -0.028735 -0.090586 0.099564 -0.181459 -0.029014 0.062058 -0.055700 0.205893 0.304469 -0.058748 0.082263 -0.038706 -0.250038 -0.163280 -0.018807 0.048335 0.250704 0.016922 -0.033963 
230_0_127_128_92_93	430	-0.028150 0.074305 0.062133 -0.243043 0.092125 0.110185 0.004696 0.003758 -0.092564 -0.094722 -0.050312 0.019852 0.070336 -0.099122 0.056623 -0.090421 0.011538 0.077548 0.203316 0.164489 -0.013624 -0.117154 0.260319 -0.033956 0.010922 -0.355288 0.036839 -0.016263 -0.028071 0.468532 0.099949 -0.031332 -0.044768 0.057975 -0.195578 -0.067177 0.111875 -0.046080 0.270125 0.291405 -0.040144 0.045025 -0.014851 -0.253051 -0.150074 -0.044751 0.093068 0.219196 0.010095 -0.077766 
230_0_88_89_90_91	431	-0.039754 0.169382 -0.005443 -0.102881 0.141866 0.072500 -0.033799 -0.120297 -0.120804 -0.061381 -0.050199 -0.007066 0.091024 -0.073565 0.026762 -0.192087 -0.073860 0.160259 0.256220 0.213699 0.038873 -0.075384 0.258528 -0.051052 0.050251 -0.370748 0.053823 -0.031935 -0.100924 0.364324 0.093263 -0.028467 -0.142266 0.045349 -0.310791 -0.131206 0.056148 -0.079888 0.177325 0.269922 0.038209 0.069110 0.005789 -0.220483 -0.070928 -0.024468 0.009737 0.128608 -0.047993 -0.081147 
230_0_88_89_55_56	432	-0.039949 0.075391 0.006968 -0.237451 0.106575 0.059806 0.023232 -0.082791 -0.100573 -0.074010 -0.032888 -0.029982 0.113981 -0.164114 0.050155 -0.038696 0.027942 0.082383 0.226786 0.254545 -0.037913 -0.030705 0.285989 -0.097252 0.036526 -0.408158 0.041785 -0.026340 0.026643 0.416267 0.058929 -0.009398 -0.059635 0.058747 -0.240198 -0.088113 0.052206 -0.130644 0.205582 0.300691 -0.024800 0.053133 -0.021068 -0.188007 -0.082264 -0.064701 -0.062398 0.227915 0.079177 0.001771 
230_0_55_56_150_151	433	-0.015781 0.002178 0.008223 -0.210494 0.100870 0.139639 -0.030377 -0.030736 -0.097044 -0.089063 0.016017 0.051583 0.041053 -0.094590 0.062410 -0.113375 0.080958 0.138902 0.187010 0.193602 -0.024629 -0.030637 0.263536 -0.025126 0.045938 -0.347323 0.012584 0.013151 -0.009338 0.454077 0.061291 -0.066442 -0.132374 0.095933 -0.174494 -0.003163 0.053582 -0.066237 0.227475 0.298138 -0.056122 0.083782 -0.037857 -0.240539 -0.179882 -0.032185 0.041795 0.245699 -0.004262 -0.049516 
230_0_127_128_182_183	434	-0.032466 0.086650 0.055780 -0.204942 0.115161 0.141462 -0.045904 0.012098 -0.044668 -0.092076 -0.022439 0.065004 0.083583 -0.060884 0.005140 -0.091849 0.045260 0.101809 0.180546 0.170453 -0.012322 -0.012112 0.262180 -0.017710 0.038780 -0.332482 0.036363 0.054357 -0.014878 0.468099 0.124719 -0.037959 -0.048154 0.090532 -0.168719 -0.067859 0.072785 -0.086705 0.255021 0.279228 -0.080592 0.051119 -0.040476 -0.257074 -0.191804 -0.044564 0.091931 0.233969 -0.031063 -0.101907 
230_0_92_93_88_89	435	-0.055827 0.220423 -0.007880 -0.161428 0.130385 0.036652 -0.043429 -0.085989 -0.086119 -0.090645 -0.054474 0.000767 0.065953 -0.068158 -0.009034 -0.139795 -0.030334 0.132199 0.286300 0.214280 0.025460 -0.030742 0.240043 -0.019427 0.050638 -0.379569 0.027512 -0.021642 -0.066931 0.386710 0.131911 -0.062751 -0.091177 0.032799 -0.283992 -0.125821 0.062210 -0.091217 0.142066 0.279360 0.035324 0.062097 -0.050935 -0.240276 -0.088204 -0.029204 0.056348 0.131426 -0.061293 -0.073483 
230_0_182_183_57_58	436	-0.043873 0.080869 0.010682 -0.234129 0.097694 0.120017 -0.034568 -0.013816 -0.092670 -0.093044 -0.015326 -0.020837 0.086536 -0.120205 0.064363 -0.067572 0.081919 0.077345 0.132915 0.215078 -0.027868 -0.062921 0.286830 -0.049620 0.012135 -0.372136 0.006606 0.023621 0.021237 0.456799 0.086201 -0.022270 -0.049943 0.102381 -0.156759 -0.052878 0.074991 -0.044689 0.243581 0.298875 -0.074020 0.075679 -0.013274 -0.212643 -0.169723 -0.014203 0.061253 0.249625 0.037570 -0.049855 
230_0_127_128_90_91	437	-0.043344 0.091491 0.068441 -0.224442 0.095812 0.121180 -0.003287 -0.000684 -0.110234 -0.101599 -0.044351 0.004067 0.101208 -0.091336 0.047829 -0.114794 -0.005106 0.066752 0.180183 0.171578 -0.041107 -0.080350 0.266421 -0.058287 0.011967 -0.356302 0.057100 -0.006095 -0.026839 0.454875 0.110484 -0.018367 -0.038368 0.071842 -0.202169 -0.084626 0.100363 -0.070061 0.244191 0.307826 -0.034967 0.054392 -0.010918 -0.229758 -0.138811 -0.045925 0.068647 0.202138 0.021583 -0.068353 
230_0_182_183_109_110	438	-0.076233 0.132256 0.077691 -0.236801 0.074797 0.131121 -0.041244 0.057345 -0.058992 -0.092255 -0.003677 0.025035 0.012624 -0.070006 0.034371 -0.111136 0.043506 0.090480 0.114135 0.176594 -0.062962 -0.004220 0.302995 -0.014967 0.011364 -0.333358 0.020904 0.031395 -0.027682 0.466205 0.135592 -0.019524 -0.061533 0.083143 -0.131293 -0.063814 0.098523 -0.044722 0.231925 0.304691 -0.051022 0.067293 -0.013763 -0.214769 -0.154186 -0.016473 0.142459 0.231465 0.012745 -0.117629 
230_0_127_128_55_56	439	-0.031183 0.037354 0.037246 -0.234235 0.123526 0.086850 0.010742 -0.038268 -0.070126 -0.081231 -0.008113 -0.008449 0.117788 -0.132947 0.077721 -0.058561 0.035136 0.053521 0.184444 0.231010 -0.043281 -0.083922 0.262174 -0.081372 0.034923 -0.393799 0.012554 -0.005105 0.007925 0.445206 0.075355 -0.028339 -0.029558 0.070189 -0.195442 -0.099627 0.070996 -0.090812 0.230824 0.302455 -0.046446 0.046962 -0.008876 -0.207673 -0.125837 -0.028680 0.012976 0.215322 0.064757 -0.024408 
230_0_127_128_109_110	440	-0.042018 0.117331 0.104521 -0.219653 0.093866 0.108665 0.005412 -0.016440 -0.057120 -0.100092 -0.032483 0.026267 0.041730 -0.084429 0.016410 -0.111476 -0.011855 0.097422 0.199060 0.173856 -0.048686 -0.038700 0.261454 -0.009603 0.010841 -0.356195 0.029967 -0.013219 -0.019568 0.467515 0.110330 -0.055312 -0.065947 0.044932 -0.212967 -0.106115 0.091614 -0.089363 0.235832 0.316443 -0.033111 0.044997 -0.004276 -0.237825 -0.137402 -0.028810 0.112364 0.177960 0.001527 -0.093289 
230_0_88_89_109_110	441	-0.045791 0.121718 0.047803 -0.216745 0.123254 0.105297 0.029376 -0.047697 -0.099083 -0.116307 -0.028893 0.018109 0.033587 -0.081987 0.016911 -0.150976 0.015018 0.149220 0.227403 0.188530 -0.082975 -0.038639 0.287945 -0.032370 -0.010832 -0.329763 0.019935 -0.017396 -0.044857 0.416172 0.082433 -0.049650 -0.107902 0.075469 -0.187822 -0.089876 0.125169 -0.103161 0.217190 0.328873 -0.024522 0.040994 -0.009709 -0.255166 -0.112464 -0.048350 0.028235 0.157222 -0.014053 -0.102250 
230_0_109_110_61_62	442	0.014454 0.009258 0.022027 -0.221943 0.114697 0.072122 0.030400 -0.054512 -0.127565 -0.047098 -0.054134 0.017885 0.119274 -0.132051 0.087137 -0.067112 0.080778 0.059206 0.191745 0.235653 -0.013453 -0.077345 0.262731 -0.079507 -0.046078 -0.374647 0.035297 -0.052801 0.022069 0.431315 0.037931 -0.013969 -0.078690 0.114347 -0.211567 -0.027925 0.081827 -0.071904 0.238082 0.290271 -0.049055 0.064079 -0.035695 -0.215944 -0.133793 -0.031561 0.015997 0.229097 0.060327 -0.006810 
230_0_109_110_55_56	443	-0.031872 0.049580 0.018953 -0.245520 0.126167 0.052376 0.020835 -0.050361 -0.085400 -0.108291 -0.016856 -0.008002 0.102060 -0.137983 0.085086 -0.044248 0.049479 0.099046 0.183303 0.256995 -0.035532 -0.060370 0.255502 -0.098213 0.012782 -0.401745 0.012892 -0.036211 0.019132 0.431928 0.053467 0.008488 -0.088414 0.105957 -0.236769 -0.046178 0.067231 -0.099952 0.213760 0.279877 -0.046070 0.036784 -0.032644 -0.234255 -0.117395 -0.051594 -0.038793 0.231905 0.058969 -0.013163 
230_0_182_183_150_151	444	-0.076905 0.131345 0.028114 -0.212117 0.069570 0.132987 -0.031666 0.010953 -0.095469 -0.091546 0.019750 -0.002498 0.021296 -0.053508 0.060968 -0.116731 0.031064 0.062594 0.143256 0.184196 -0.033940 -0.025759 0.340784 -0.040007 0.046303 -0.357510 0.028533 0.022689 -0.051930 0.456514 0.111673 0.009026 -0.077102 0.090892 -0.158414 -0.061450 0.085791 -0.022422 0.254158 0.297463 -0.062601 0.098685 0.010986 -0.183547 -0.190198 -0.004843 0.111558 0.215943 -0.001947 -0.113698 
230_0_109_110_150_151	445	-0.051020 0.041197 0.032504 -0.230936 0.061356 0.135326 0.021658 -0.023674 -0.108803 -0.144977 -0.002956 0.070254 0.031652 -0.051569 0.034477 -0.175473 0.045248 0.147295 0.217764 0.156311 -0.069924 -0.008286 0.306523 -0.047151 0.028839 -0.354388 0.031383 -0.021201 -0.051597 0.433092 0.077293 -0.062269 -0.139588 0.110547 -0.173089 0.005742 0.058392 -0.048114 0.219906 0.295108 -0.091185 0.094571 -0.034932 -0.236842 -0.159241 -0.037237 0.054651 0.227242 0.003429 -0.086267 
230_0_90_91_150_151	446	-0.053091 0.050392 0.006602 -0.219130 0.073474 0.136180 -0.027908 -0.047766 -0.087763 -0.144596 -0.000289 0.039446 0.029882 -0.048379 0.048908 -0.147005 0.037849 0.129278 0.203272 0.149211 -0.049460 -0.012349 0.305685 -0.035212 0.057811 -0.355003 0.005722 0.022855 -0.037697 0.445573 0.089932 -0.017681 -0.131115 0.085688 -0.147301 -0.015910 0.083033 -0.073402 0.234676 0.286721 -0.055531 0.090982 -0.017004 -0.232532 -0.163753 -0.053578 0.075375 0.212965 -0.010713 -0.077876 
230_0_88_89_61_62	447	-0.027817 0.029855 -0.015008 -0.182120 0.137868 0.076037 0.029717 -0.108205 -0.147402 -0.042334 -0.069207 -0.041501 0.153104 -0.159769 0.097139 -0.059546 0.028118 0.050611 0.181249 0.245453 0.033236 -0.062856 0.287601 -0.072181 -0.008627 -0.374485 0.048429 -0.014343 0.013951 0.396174 0.049636 -0.012693 -0.077628 0.070609 -0.249982 -0.071801 0.069618 -0.088641 0.266609 0.302904 -0.050483 0.059983 0.025130 -0.193906 -0.113484 -0.062532 0.005193 0.210718 0.067248 -0.020757 
230_0_88_89_150_151	448	-0.036728 0.046026 0.030151 -0.192582 0.096571 0.146360 -0.001004 -0.030123 -0.097969 -0.122590 -0.002962 0.022719 0.044245 -0.057509 0.055166 -0.150971 0.017090 0.131771 0.185170 0.170932 -0.063844 -0.037255 0.294189 -0.037279 0.041231 -0.349233 0.015148 0.018424 -0.053230 0.457004 0.101039 -0.032520 -0.123803 0.097790 -0.167894 -0.015659 0.085073 -0.070771 0.237364 0.300473 -0.055116 0.091281 -0.005870 -0.235298 -0.150452 -0.047801 0.072685 0.201954 0.002685 -0.087001 
230_0_182_183_90_91	449	-0.048678 0.105925 0.035101 -0.235362 0.089276 0.128387 -0.029781 0.045850 -0.089843 -0.077282 -0.031439 -0.004256 0.056883 -0.076046 0.036477 -0.131452 0.022976 0.050843 0.124437 0.178801 -0.035139 -0.062447 0.307035 -0.015202 0.021602 -0.394930 0.037260 0.022964 -0.017503 0.491897 0.130827 -0.012112 -0.035044 0.098080 -0.137477 -0.079017 0.107408 -0.030540 0.277531 0.301494 -0.034272 0.063191 0.020035 -0.215354 -0.177672 -0.008075 0.093378 0.237289 0.027174 -0.098254 
230_0_92_93_57_58	450	-0.045918 0.129452 -0.012132 -0.223621 0.097984 0.052301 -0.019069 -0.123517 -0.110743 -0.085160 -0.009175 -0.030479 0.093763 -0.154345 0.060640 -0.055785 0.050323 0.069261 0.253016 0.266610 0.022830 -0.047431 0.246361 -0.094917 0.051773 -0.386873 0.023797 -0.025626 0.062195 0.404935 0.057342 -0.035364 -0.078619 0.063911 -0.220077 -0.063046 0.030918 -0.111317 0.179477 0.302736 -0.013319 0.087106 -0.018541 -0.198411 -0.095614 -0.086790 -0.054170 0.202970 0.023965 0.021653 
230_0_92_93_109_110	451	-0.082519 0.188086 0.054732 -0.229801 0.109270 0.102276 -0.039758 -0.055370 -0.054412 -0.135594 -0.009747 0.030177 0.005017 -0.058270 0.019816 -0.140672 0.026104 0.141682 0.237834 0.203352 -0.037210 -0.009333 0.262476 -0.003303 0.030952 -0.337462 0.011533 -0.013599 -0.028180 0.408298 0.081874 -0.048956 -0.127044 0.092099 -0.207721 -0.074052 0.111144 -0.121071 0.157833 0.315967 0.023572 0.072407 -0.053321 -0.256482 -0.146129 -0.067863 0.056318 0.144075 -0.054363 -0.084800 
230_0_182_183_55_56	452	-0.037959 0.081447 0.014497 -0.251773 0.112502 0.111752 -0.023840 0.014404 -0.058477 -0.089551 0.002670 -0.003903 0.075522 -0.117158 0.073849 -0.051595 0.069202 0.076018 0.131560 0.209902 -0.046863 -0.050887 0.290380 -0.069068 0.026874 -0.392845 0.005494 0.027907 0.020354 0.448105 0.104283 0.013468 -0.045300 0.078862 -0.167974 -0.060885 0.080099 -0.067706 0.247653 0.288057 -0.084162 0.064390 -0.011918 -0.198411 -0.144334 -0.023180 0.040861 0.276178 0.045920 -0.062991 
230_0_55_56_57_58	453	-0.058232 0.171128 -0.032017 -0.102175 0.138456 0.083420 -0.069834 -0.121194 -0.116525 -0.082283 -0.055527 0.026642 0.051026 -0.109027 0.019231 -0.172271 -0.022095 0.191549 0.284551 0.207373 0.043256 -0.055280 0.206619 -0.065344 0.057794 -0.331766 0.033500 -0.033492 -0.069181 0.381871 0.082411 -0.051418 -0.178129 0.059535 -0.310788 -0.113290 0.017084 -0.071359 0.158694 0.263617 0.009142 0.060609 -0.016027 -0.254819 -0.086416 -0.006504 0.025056 0.147369 -0.081823 -0.059116 
230_0_92_93_55_56	454	-0.050727 0.113930 -0.013579 -0.231658 0.112507 0.063902 -0.027097 -0.126016 -0.070400 -0.101313 -0.016222 -0.030137 0.096059 -0.150991 0.070682 -0.030768 0.020956 0.066205 0.232348 0.276666 0.031067 0.003991 0.231094 -0.110472 0.052610 -0.393460 0.036114 -0.029327 0.041288 0.410542 0.076981 -0.016407 -0.070240 0.073181 -0.229069 -0.087789 0.055360 -0.137800 0.168359 0.289241 0.000915 0.064325 -0.016566 -0.189761 -0.085445 -0.077626 -0.067507 0.201702 0.037916 0.019252 
230_0_127_128_61_62	455	-0.000182 -0.005042 0.040423 -0.212439 0.123811 0.090679 0.029458 -0.025478 -0.113874 -0.037642 -0.045350 -0.014693 0.113275 -0.099903 0.065976 -0.069994 0.057027 0.023500 0.152954 0.227176 -0.006307 -0.092081 0.257043 -0.069221 -0.025415 -0.368414 0.039642 -0.007908 0.008479 0.440564 0.079603 -0.043139 -0.061517 0.068693 -0.219305 -0.066443 0.097648 -0.084659 0.281403 0.322618 -0.075636 0.051318 0.007391 -0.207712 -0.144202 -0.051706 0.054059 0.224035 0.072736 -0.034126 
230_0_92_93_90_91	456	-0.084558 0.211503 -0.002244 -0.120661 0.128662 0.040005 -0.044157 -0.121410 -0.126655 -0.066664 -0.019895 0.011124 0.050493 -0.086340 0.026130 -0.168796 -0.044732 0.122240 0.277506 0.225712 0.050050 -0.054252 0.238285 -0.039011 0.071153 -0.364317 0.044351 -0.030678 -0.086854 0.365717 0.100106 -0.036383 -0.155785 0.029906 -0.309134 -0.139825 0.017947 -0.073899 0.160873 0.268600 0.062629 0.069813 -0.016202 -0.249180 -0.059385 -0.043794 0.030654 0.135103 -0.069495 -0.073407 
230_0_90_91_57_58	457	-0.034406 0.098782 -0.024434 -0.245364 0.080093 0.059330 0.003641 -0.125605 -0.111465 -0.063830 -0.035140 -0.039633 0.083077 -0.166804 0.057386 -0.061228 0.065416 0.078795 0.258155 0.277391 -0.010380 -0.062511 0.285472 -0.111413 0.044566 -0.418033 0.044171 -0.027272 0.046230 0.436450 0.050764 -0.006279 -0.086464 0.091892 -0.226038 -0.076183 0.022082 -0.113478 0.176808 0.289456 -0.025120 0.059368 -0.026268 -0.204238 -0.078608 -0.065571 -0.054996 0.219244 0.028478 0.019064 
230_0_61_62_90_91	458	-0.026986 0.126830 -0.018811 -0.242207 0.115525 0.071630 -0.019580 -0.110318 -0.104586 -0.048320 -0.015292 -0.017435 0.099656 -0.182785 0.041920 -0.064559 0.044878 0.077082 0.243477 0.272100 0.039300 -0.038786 0.246221 -0.050811 0.012034 -0.374828 0.031548 -0.008026 0.010444 0.386950 0.067556 -0.047247 -0.108075 0.119661 -0.221206 -0.074478 0.054445 -0.127917 0.168917 0.273789 -0.027163 0.033715 0.013278 -0.211969 -0.103941 -0.021673 -0.082114 0.242537 0.034794 0.003709 
230_0_109_110_57_58	459	-0.032001 0.046607 0.023844 -0.236927 0.095950 0.046450 0.013101 -0.067655 -0.091347 -0.104135 -0.042733 0.015773 0.108101 -0.147688 0.093258 -0.082004 0.080527 0.099882 0.228503 0.225674 -0.029183 -0.073969 0.259595 -0.092550 0.029636 -0.373951 0.030130 -0.047776 0.011750 0.427975 0.041939 -0.018424 -0.076093 0.118086 -0.213119 -0.041352 0.064969 -0.083559 0.215785 0.281088 -0.026306 0.059724 -0.025072 -0.214590 -0.124150 -0.024158 -0.022848 0.231484 0.053776 0.001188 
230_0_127_128_88_89	460	-0.057872 0.063175 0.061534 -0.222099 0.121218 0.101057 0.009078 0.006301 -0.081814 -0.101969 -0.049654 0.030140 0.074308 -0.088889 0.026797 -0.084580 -0.011661 0.071399 0.215093 0.175032 -0.033568 -0.072771 0.266120 -0.055851 0.020751 -0.358272 0.055113 -0.022087 -0.042628 0.487889 0.117776 -0.000206 -0.023897 0.052744 -0.177531 -0.100318 0.095336 -0.090026 0.264532 0.310776 -0.040117 0.046489 -0.008007 -0.243982 -0.178129 -0.029000 0.100734 0.207776 -0.009287 -0.062624 
230_0_109_110_90_91	461	-0.023261 0.097833 0.032085 -0.213090 0.084234 0.052727 0.039373 -0.019787 -0.123763 -0.084391 -0.059536 0.028201 0.047906 -0.104470 0.055483 -0.131346 0.018783 0.120892 0.254024 0.207264 -0.068706 -0.109368 0.244269 -0.039754 0.009522 -0.387360 0.048474 -0.082384 -0.050216 0.411903 0.071107 -0.001932 -0.094164 0.091368 -0.252165 -0.044320 0.081082 -0.056295 0.208248 0.284012 -0.001985 0.051992 -0.033696 -0.252753 -0.107604 -0.009636 0.000547 0.192406 0.005331 -0.067783 
230_0_127_128_57_58	462	-0.020017 0.031632 0.054703 -0.219183 0.109924 0.073637 0.007684 -0.037852 -0.095413 -0.082708 -0.016788 -0.006488 0.104257 -0.143455 0.078564 -0.063240 0.039907 0.060665 0.191708 0.218308 -0.010127 -0.116126 0.261523 -0.093980 0.028217 -0.380717 0.038203 -0.024117 0.032293 0.425277 0.064008 -0.051662 -0.047673 0.084545 -0.211103 -0.076886 0.058564 -0.084832 0.233952 0.307899 -0.062419 0.046730 0.010943 -0.213081 -0.165036 -0.007459 0.030291 0.236408 0.049152 -0.023744 
230_0_182_183_88_89	463	-0.042485 0.098764 0.047898 -0.229756 0.089949 0.140315 -0.059303 0.057136 -0.069143 -0.095988 -0.001696 0.007882 0.057676 -0.065815 0.051889 -0.092364 0.037311 0.064998 0.125842 0.181299 -0.034351 -0.039531 0.292199 -0.020683 0.029065 -0.364398 0.022778 0.028684 -0.015366 0.466839 0.147522 -0.021932 -0.030229 0.068771 -0.142791 -0.032921 0.111734 -0.058449 0.259182 0.287444 -0.050722 0.055469 -0.006604 -0.208219 -0.166496 0.031025 0.096999 0.240265 0.006933 -0.114661 
230_0_92_93_61_62	464	-0.022291 0.066952 -0.023040 -0.229414 0.096525 0.056808 -0.005760 -0.108927 -0.115234 -0.029301 -0.045157 -0.015590 0.131094 -0.120434 0.054004 -0.063901 0.095273 0.025541 0.223070 0.279403 0.053998 -0.023783 0.256003 -0.080685 -0.005422 -0.402484 0.059505 -0.015882 0.020336 0.414676 0.033417 -0.028337 -0.083666 0.057896 -0.238526 -0.065113 0.050065 -0.121328 0.210281 0.300469 -0.017581 0.068854 -0.029514 -0.219005 -0.134881 -0.072310 -0.008835 0.197925 0.032732 -0.000499 
230_0_90_91_55_56	465	-0.031710 0.087832 -0.014507 -0.225984 0.071661 0.052882 0.000004 -0.121816 -0.072282 -0.095448 -0.003471 -0.042857 0.096130 -0.167538 0.063227 -0.032420 0.047643 0.055522 0.247872 0.259257 0.018191 -0.025855 0.273229 -0.121194 0.048356 -0.409412 0.032233 -0.004532 0.039902 0.413418 0.066095 -0.013425 -0.098073 0.054043 -0.215911 -0.058047 0.045684 -0.116838 0.162139 0.284333 -0.043995 0.040472 -0.021169 -0.202440 -0.073516 -0.063846 -0.085811 0.215265 0.038832 0.011818 
230_0_61_62_57_58	466	-0.070268 0.199649 -0.049387 -0.123306 0.155259 0.041065 -0.032646 -0.120911 -0.097842 -0.086885 -0.075969 0.000414 0.063682 -0.134295 0.013648 -0.151117 -0.043813 0.137225 0.280956 0.228653 0.024302 -0.068208 0.235270 -0.061073 0.050377 -0.361041 0.028650 -0.045232 -0.057167 0.319579 0.098397 -0.035577 -0.172291 0.084327 -0.312389 -0.140760 0.058960 -0.071243 0.130676 0.267841 0.003881 0.079303 -0.006484 -0.227653 -0.057861 0.001441 -0.042562 0.220639 -0.056551 -0.046417 
230_0_92_93_182_183	467	-0.063030 0.098368 0.027104 -0.221468 0.096483 0.145839 -0.065853 -0.000388 -0.037538 -0.112747 -0.001882 0.055986 0.047868 -0.085498 0.023408 -0.054695 0.072217 0.115290 0.201567 0.192611 -0.014414 0.021682 0.272922 -0.012210 0.058535 -0.334238 0.028634 0.054935 0.004858 0.466893 0.126935 -0.022555 -0.049401 0.093698 -0.143983 -0.054055 0.083590 -0.115403 0.229461 0.272952 -0.031486 0.047897 -0.058614 -0.245699 -0.188249 -0.053478 0.070402 0.241133 -0.041369 -0.098075 
230_0_92_93_150_151	468	-0.080397 0.095650 0.015191 -0.217032 0.066076 0.149394 -0.023779 -0.046270 -0.079212 -0.144935 -0.002387 0.053019 0.016868 -0.062799 0.036097 -0.133166 0.046182 0.107260 0.215602 0.188593 -0.034585 0.009379 0.282501 -0.037485 0.056023 -0.333266 0.012425 0.025796 -0.034303 0.431614 0.098441 -0.033464 -0.126448 0.099160 -0.157719 -0.021271 0.076758 -0.102373 0.222190 0.288761 -0.029671 0.099192 -0.041839 -0.259502 -0.168106 -0.064279 0.074417 0.219067 -0.023261 -0.088599 
5110_0_26_27_23_25	469	-0.185992 0.098482 -0.071031 -0.076851 0.078729 0.080720 0.256190 0.038497 -0.042602 -0.035568 -0.172812 0.171545 -0.058251 -0.060947 0.060103 -0.240002 -0.035065 0.215565 -0.114095 0.290646 -0.109621 -0.086463 0.360934 0.037201 -0.158842 0.045180 -0.249887 0.059273 -0.036525 -0.159610 0.280626 0.154483 0.048981 -0.121871 -0.087480 0.062607 -0.055598 0.030246 0.048887 0.216748 -0.046711 0.067482 -0.101824 -0.020735 -0.217318 0.225126 0.150634 -0.026348 -0.048437 -0.039985 
5110_0_21_22_23_25	470	-0.161675 0.074458 -0.073888 -0.111441 0.064385 0.050886 0.262909 0.003101 -0.047341 -0.063633 -0.143773 0.170617 -0.035632 -0.100467 0.036640 -0.270797 -0.037011 0.274490 -0.110824 0.240059 -0.099479 -0.065638 0.354643 -0.043208 -0.174181 0.074026 -0.300205 0.091236 -0.076244 -0.204219 0.227542 0.118351 -0.028500 -0.077888 -0.137586 0.051543 -0.027198 -0.035252 -0.001711 0.205543 -0.085355 0.045247 -0.067609 -0.080217 -0.211128 0.215437 0.089847 0.010097 -0.065916 -0.031786 
5110_0_26_27_21_22	471	-0.109627 0.081848 -0.044872 -0.072108 0.089151 0.034322 0.271470 0.076685 -0.027705 -0.048119 -0.194073 0.177859 -0.032714 -0.067596 0.042073 -0.192866 0.013316 0.216609 -0.088485 0.242451 -0.141817 -0.117453 0.374014 0.019392 -0.193798 0.061984 -0.280536 0.084121 -0.017331 -0.159434 0.211197 0.163463 0.020046 -0.148586 -0.085121 0.076349 0.031463 0.032303 0.066441 0.275165 -0.047734 0.017665 -0.102639 -0.016937 -0.241270 0.207145 0.200625 0.005841 -0.002232 -0.024604 
1208_0_31_32_15_16	472	0.011657 -0.082569 -0.130545 -0.202223 0.125281 -0.099595 -0.028376 -0.048238 0.036017 0.048965 -0.072767 0.145868 -0.196557 -0.441797 0.069067 0.014628 0.034137 -0.073659 0.035030 0.204159 0.122895 0.093019 0.158116 -0.257418 -0.070059 -0.080779 0.033226 -0.028855 -0.048693 0.126908 0.314792 -0.041892 -0.000291 -0.125528 -0.123505 0.038997 0.250946 0.007647 -0.127697 0.243806 0.301745 0.073748 -0.056097 -0.088880 -0.051486 -0.081132 0.036214 0.138582 -0.068644 0.175706 
2604_0_14_15_21_22	473	0.020964 0.038236 0.133706 0.131411 0.042953 0.014496 -0.188415 0.036025 0.138455 0.172418 -0.257459 0.194513 -0.003030 -0.060713 0.091644 -0.194434 0.104262 0.290406 -0.041093 0.071293 0.019387 0.022185 0.279805 -0.143375 -0.211555 0.045140 -0.127822 0.009913 0.131396 0.263717 0.143191 -0.112506 -0.112826 0.005700 -0.171508 -0.187492 -0.016129 -0.067511 -0.065637 0.004896 -0.031237 -0.153036 -0.126742 -0.075015 -0.399184 0.064534 -0.132991 0.001027 0.141708 0.063855 
3011_0_30_31_13_14	474	0.018748 0.130975 0.183452 0.012088 0.015665 -0.248193 -0.050645 0.029845 -0.023334 -0.191079 0.039044 0.357533 -0.019055 -0.226641 -0.034793 -0.122194 -0.106279 0.008639 0.211886 -0.062411 0.055482 -0.150560 0.152758 -0.132225 0.166699 -0.261630 -0.123784 0.047097 0.184391 0.050224 0.157088 0.087510 0.077737 -0.183124 -0.140367 -0.009259 -0.086944 -0.037464 -0.211343 0.186443 0.060855 -0.062672 0.128594 -0.157490 -0.093547 -0.283574 -0.077965 0.064355 0.247039 0.027445 
1900_0_22_24_3_4	475	0.139459 -0.096854 0.003822 0.010988 0.051655 -0.009916 0.125493 0.273098 0.014928 0.022788 0.039370 0.185194 0.039177 -0.367470 0.043069 -0.290641 -0.014688 -0.084773 -0.025367 0.215243 0.055596 -0.099540 0.295265 -0.127869 0.005228 -0.110269 -0.023789 -0.103484 0.197113 0.034041 0.315581 -0.022077 -0.156189 -0.016665 0.080266 -0.040923 0.279413 0.044163 0.061605 0.068829 0.019257 -0.132159 -0.028080 -0.139825 -0.132296 -0.203827 0.052209 0.122212 -0.162358 0.161012 
